sls,sls result,sls duration,filename2,cvc5 result,cvc5 duration,is match2
bapa/card/fol_0000076.smt2 ,sat,2.964776754,benchmarks/bapa/card/cvc5/fol_0000076.smt2,sat,0.009053469,TRUE
bapa/card/fol_0000077.smt2 ,timeout,50.81564593,benchmarks/bapa/card/cvc5/fol_0000077.smt2,unsat,0.085321665,FALSE
bapa/card/fol_0000078.smt2 ,  unsat,1.905253172,benchmarks/bapa/card/cvc5/fol_0000078.smt2,unsat,0.248413801,TRUE
bapa/card/fol_0000079.smt2 ,sat,1.672252655,benchmarks/bapa/card/cvc5/fol_0000079.smt2,sat,0.006541491,TRUE
bapa/card/fol_0000080.smt2 ,timeout,51.58409834,benchmarks/bapa/card/cvc5/fol_0000080.smt2,sat,0.031166553,FALSE
bapa/card/fol_0000081.smt2 ,  unsat,0.179929495,benchmarks/bapa/card/cvc5/fol_0000081.smt2,unsat,0.0040555,TRUE
bapa/card/fol_0000082.smt2 ,timeout,50.78202128,benchmarks/bapa/card/cvc5/fol_0000082.smt2,sat,0.041255713,FALSE
bapa/card/fol_0000083.smt2 ,  unsat,1.140745878,benchmarks/bapa/card/cvc5/fol_0000083.smt2,unsat,0.03130722,TRUE
bapa/card/fol_0000084.smt2 ,timeout,50.59154963,benchmarks/bapa/card/cvc5/fol_0000084.smt2,unsat,0.082297325,FALSE
bapa/card/fol_0000085.smt2 ,  unsat,0.265553951,benchmarks/bapa/card/cvc5/fol_0000085.smt2,unsat,0.025517702,TRUE
bapa/card/fol_0000086.smt2 ,  unsat,0.277772188,benchmarks/bapa/card/cvc5/fol_0000086.smt2,unsat,0.026791811,TRUE
bapa/card/fol_0000087.smt2 ,  unsat,1.144392252,benchmarks/bapa/card/cvc5/fol_0000087.smt2,unsat,0.032943726,TRUE
bapa/card/fol_0000088.smt2 ,  unsat,16.88413501,benchmarks/bapa/card/cvc5/fol_0000088.smt2,unsat,0.084688902,TRUE
bapa/card/fol_0000089.smt2 ,  unsat,5.688016891,benchmarks/bapa/card/cvc5/fol_0000089.smt2,unsat,0.08614254,TRUE
bapa/card/fol_0000090.smt2 ,timeout,50.55466461,benchmarks/bapa/card/cvc5/fol_0000090.smt2,sat,0.030864239,FALSE
bapa/card/fol_0000091.smt2 ,  unsat,0.203582287,benchmarks/bapa/card/cvc5/fol_0000091.smt2,unsat,0.004818439,TRUE
bapa/card/fol_0000092.smt2 ,  unsat,0.457875967,benchmarks/bapa/card/cvc5/fol_0000092.smt2,unsat,0.029266834,TRUE
bapa/card/fol_0000093.smt2 ,  unsat,0.542979002,benchmarks/bapa/card/cvc5/fol_0000093.smt2,unsat,0.031406164,TRUE
bapa/card/fol_0000094.smt2 ,  unsat,0.275872707,benchmarks/bapa/card/cvc5/fol_0000094.smt2,unsat,0.023430109,TRUE
bapa/card/fol_0000095.smt2 ,timeout,51.25750685,benchmarks/bapa/card/cvc5/fol_0000095.smt2,unsat,0.081549883,FALSE
bapa/card/fol_0000096.smt2 ,timeout,51.20434856,benchmarks/bapa/card/cvc5/fol_0000096.smt2,unsat,0.719832659,FALSE
bapa/card/fol_0000097.smt2 ,timeout,50.5734396,benchmarks/bapa/card/cvc5/fol_0000097.smt2,unsat,0.719468117,FALSE
bapa/card/fol_0000098.smt2 ,timeout,51.07065272,benchmarks/bapa/card/cvc5/fol_0000098.smt2,unsat,7.655201197,FALSE
bapa/card/fol_0000099.smt2 ,timeout,50.66517973,benchmarks/bapa/card/cvc5/fol_0000099.smt2,unsat,43.50039816,FALSE
bapa/card/fol_0000100.smt2 ,timeout,51.12153864,benchmarks/bapa/card/cvc5/fol_0000100.smt2,unsat,39.22926593,FALSE
bapa/card/fol_0000101.smt2 ,timeout,50.71097565,benchmarks/bapa/card/cvc5/fol_0000101.smt2,sat,0.010179996,FALSE
bapa/card/fol_0000102.smt2 ,timeout,51.11875367,benchmarks/bapa/card/cvc5/fol_0000102.smt2,sat,9.135066748,FALSE
bapa/card/fol_0000103.smt2 ,timeout,50.04078627,benchmarks/bapa/card/cvc5/fol_0000103.smt2,sat,0.008532286,FALSE
bapa/card/fol_0000104.smt2 ,timeout,50.65212226,benchmarks/bapa/card/cvc5/fol_0000104.smt2,unsat,8.804283381,FALSE
bapa/card/fol_0000105.smt2 ,timeout,50.55034208,benchmarks/bapa/card/cvc5/fol_0000105.smt2,sat,0.011343479,FALSE
bapa/card/fol_0000106.smt2 ,timeout,51.05112839,benchmarks/bapa/card/cvc5/fol_0000106.smt2,unsat,11.84843373,FALSE
bapa/card/fol_0000107.smt2 ,timeout,51.0099926,benchmarks/bapa/card/cvc5/fol_0000107.smt2,unsat,11.20674205,FALSE
bapa/card/fol_0000108.smt2 ,timeout,50.58863187,benchmarks/bapa/card/cvc5/fol_0000108.smt2,sat,0.008568287,FALSE
bapa/card/fol_0000109.smt2 ,timeout,51.13211703,benchmarks/bapa/card/cvc5/fol_0000109.smt2,unsat,0.083357096,FALSE
bapa/card/fol_0000110.smt2 ,  unsat,0.49109292,benchmarks/bapa/card/cvc5/fol_0000110.smt2,unsat,0.024115324,TRUE
bapa/card/fol_0000111.smt2 ,  unsat,1.152416706,benchmarks/bapa/card/cvc5/fol_0000111.smt2,unsat,0.028439283,TRUE
bapa/card/fol_0000112.smt2 ,timeout,50.71004534,benchmarks/bapa/card/cvc5/fol_0000112.smt2,unsat,0.083215714,FALSE
bapa/card/fol_0000113.smt2 ,timeout,51.24177456,benchmarks/bapa/card/cvc5/fol_0000113.smt2,sat,0.241307497,FALSE
bapa/card/fol_0000114.smt2 ,  unsat,0.483315945,benchmarks/bapa/card/cvc5/fol_0000114.smt2,unsat,0.031418562,TRUE
bapa/card/fol_0000115.smt2 ,  unsat,0.487026691,benchmarks/bapa/card/cvc5/fol_0000115.smt2,unsat,0.028445482,TRUE
bapa/card/fol_0000116.smt2 ,  unsat,0.795124292,benchmarks/bapa/card/cvc5/fol_0000116.smt2,unsat,0.233734608,TRUE
bapa/card/fol_0000117.smt2 ,timeout,50.62664938,benchmarks/bapa/card/cvc5/fol_0000117.smt2,sat,0.225596189,FALSE
bapa/card/fol_0000118.smt2 ,timeout,51.34542465,benchmarks/bapa/card/cvc5/fol_0000118.smt2,unsat,0.723083735,FALSE
bapa/card/fol_0000119.smt2 ,  unsat,25.79272079,benchmarks/bapa/card/cvc5/fol_0000119.smt2,unsat,0.082818031,TRUE
bapa/card/fol_0000120.smt2 ,  unsat,4.37706399,benchmarks/bapa/card/cvc5/fol_0000120.smt2,unsat,0.224694967,TRUE
